rank,music,main_artist,year,featuring1,featuring2,photo,id_music,id_position,danceability,energy,loudness,speechiness,acousticness,instrumentalness,tempo,uri,duration_ms
74,Feels,Calvin Harris,2017,"Pharrell Williams, Katy Perry",Big Sean,https://charts-static.billboard.com/img/2017/07/calvin-harris-s9n-feels-u8s-53x53.jpg,5bcTCxgc7xVfSaMV3RuVke,1173,0.893,0.745,-3.105,0.0571,0.0642,0.0,101.018,spotify:track:5bcTCxgc7xVfSaMV3RuVke,223413.0
75,All Time Low,Jon Bellion,2017,,,https://charts-static.billboard.com/img/2015/05/jon-bellion-u8c-53x53.jpg,0SuLAslEMFZAXf0SwY7syi,1174,0.617,0.567,-4.188,0.0828,0.0584,0.0,90.246,spotify:track:0SuLAslEMFZAXf0SwY7syi,217603.0
76,Hurricane,Luke Combs,2017,,,https://charts-static.billboard.com/img/2015/07/luke-combs-y14-53x53.jpg,6xHI9KjUjYT0FPtGO8Mxa1,1175,0.464,0.813,-6.185,0.0416,0.0153,0.0,75.975,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,222533.0
77,Too Good At Goodbyes,Sam Smith,2017,,,https://charts-static.billboard.com/img/2017/09/sam-smith-9q2-53x53.jpg,3VlbOrM6nYPprVvzBZllE5,1176,0.681,0.372,-8.237,0.0432,0.64,0.0,91.873,spotify:track:3VlbOrM6nYPprVvzBZllE5,201000.0
78,Young Dumb & Broke,Khalid,2017,,,https://charts-static.billboard.com/img/2017/05/khalid-53x53.jpg,5Z3GHaZ6ec9bsiI5BenrbY,1177,0.798,0.539,-6.351,0.0421,0.199,1.66e-05,136.949,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,202547.0
79,Magnolia,Playboi Carti,2017,,,https://charts-static.billboard.com/img/2017/05/playboi-carti-s71-magnolia-a83-53x53.jpg,1e1JKLEDKP7hEQzJfNAgPl,1178,0.791,0.581,-7.323,0.286,0.0113,0.0,162.99,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,181812.0
80,Love Galore,SZA,2017,Travis Scott,,https://charts-static.billboard.com/img/2017/05/sza-8os-love-galore-bgq-53x53.jpg,0q75NwOoFiARAVp4EXU4Bs,1179,0.795,0.594,-6.2,0.0747,0.111,0.0,135.002,spotify:track:0q75NwOoFiARAVp4EXU4Bs,275080.0
81,Drowning,A Boogie Wit da Hoodie,2017,Kodak Black,,https://charts-static.billboard.com/img/2017/04/a-boogie-wit-da-hoodie-89d-53x53.jpg,1f5cbQtDrykjarZVrShaDI,1180,0.839,0.81,-5.274,0.0568,0.501,0.0,129.014,spotify:track:1f5cbQtDrykjarZVrShaDI,209269.0
82,Starving,Hailee Steinfeld,2017,Grey,Zedd,https://charts-static.billboard.com/img/2016/08/hailee-steinfeld-bg5-53x53.jpg,4Ce37cRWvM1vIGGynKcs22,1181,0.729,0.615,-4.238,0.0647,0.378,0.0,99.989,spotify:track:4Ce37cRWvM1vIGGynKcs22,181880.0
83,Both,Gucci Mane,2017,Drake,,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,5tFep7dXGd7vEJ668wTPux,1182,0.85,0.405,-7.509,0.225,0.119,0.000118,139.976,spotify:track:5tFep7dXGd7vEJ668wTPux,190312.0
84,What About Us,P!nk,2017,,,https://charts-static.billboard.com/img/2017/08/pnk-e1s-53x53.jpg,0Qh38w01QRXK6KHIv0e3hb,1183,0.489,0.588,-6.177,0.0507,0.0285,2.11e-06,113.617,spotify:track:0Qh38w01QRXK6KHIv0e3hb,269600.0
85,Swalla,Jason Derulo,2017,Nicki Minaj,Ty Dolla $ign,https://charts-static.billboard.com/img/2017/03/jason-derulo-3xq-53x53.jpg,6kex4EBAj0WHXDKZMEJaaF,1184,0.696,0.817,-3.862,0.109,0.075,0.0,98.064,spotify:track:6kex4EBAj0WHXDKZMEJaaF,216409.0
86,Slippery,Migos,2017,Gucci Mane,,https://charts-static.billboard.com/img/2017/02/migos-0ho-slippery-f9u-53x53.jpg,6p8NuHm8uCGnn2Dtbtf7zE,1185,0.92,0.674,-5.662,0.264,0.307,0.0,141.967,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,304041.0
87,Sign Of The Times,Harry Styles,2017,,,https://charts-static.billboard.com/img/2017/04/harry-styles-psx-sign-of-the-times-53n-53x53.jpg,,1186,,,,,,,,,
88,Water Under The Bridge,Adele,2017,,,https://charts-static.billboard.com/img/2008/02/adele-hdy-87x87.jpg,,1187,,,,,,,,,
89,Malibu,Miley Cyrus,2017,,,https://charts-static.billboard.com/img/2017/05/miley-cyrus-clj-53x53.jpg,1UZOjK1BwmwWU14Erba9CZ,1188,0.573,0.781,-6.406,0.0555,0.0767,2.64e-05,139.934,spotify:track:1UZOjK1BwmwWU14Erba9CZ,231907.0
90,Down,Marian Hill,2017,,,https://charts-static.billboard.com/img/2016/03/marian-hill-4lr-53x53.jpg,,1189,,,,,,,,,
91,No Promises,Cheat Codes,2017,Demi Lovato,,https://charts-static.billboard.com/img/2017/04/cheat-codes-oej-53x53.jpg,5lNuqFVMca4vPupY10cH0J,1190,0.739,0.619,-6.669,0.162,0.0572,0.0,112.961,spotify:track:5lNuqFVMca4vPupY10cH0J,222787.0
92,Treat You Better,Shawn Mendes,2017,,,https://charts-static.billboard.com/img/2017/05/shawn-mendes-53x53.jpg,3QGsuHI8jO1Rx4JWLUh9jd,1191,0.444,0.819,-4.078,0.341,0.106,0.0,82.695,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,187973.0
93,I Get The Bag,Gucci Mane,2017,Migos,,https://charts-static.billboard.com/img/2017/09/gucci-mane-fyx-53x53.jpg,,1192,,,,,,,,,
94,Small Town Boy,Dustin Lynch,2017,,,https://charts-static.billboard.com/img/2017/03/dustin-lynch-wz1-53x53.jpg,2YMhrXQYKkm4kXLcXKKd5z,1193,0.554,0.743,-6.016,0.0287,0.0251,0.0,72.997,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,205733.0
95,Everyday We Lit,YFN Lucci,2017,PnB Rock,,https://charts-static.billboard.com/img/2017/01/yfn-lucci-xdv-53x53.jpg,4PzovBqgnSHKd8opsP7IVM,1194,0.758,0.646,-4.701,0.112,0.128,0.0,155.955,spotify:track:4PzovBqgnSHKd8opsP7IVM,197171.0
96,Havana,Camila Cabello,2017,Young Thug,,https://charts-static.billboard.com/img/2017/08/camila-cabello-4tx-53x53.jpg,1rfofaqEpACxVEHIZBJe6W,1195,0.765,0.523,-4.333,0.03,0.184,3.56e-05,104.988,spotify:track:1rfofaqEpACxVEHIZBJe6W,217307.0
97,What Lovers Do,Maroon 5,2017,SZA,,https://charts-static.billboard.com/img/2017/09/maroon-5-9st-53x53.jpg,2j5hsQvApottzvTn4pFJWF,1196,0.799,0.597,-5.131,0.0611,0.0788,5.66e-06,110.001,spotify:track:2j5hsQvApottzvTn4pFJWF,199849.0
98,Do Re Mi,blackbear,2017,,,https://charts-static.billboard.com/img/2017/04/blackbear-nbm-do-re-mi-e2x-53x53.jpg,,1197,,,,,,,,,
99,Look At Me!,XXXTENTACION,2017,,,https://charts-static.billboard.com/img/2017/01/xxxtentacion-dms-53x53.jpg,7floNISpH8VF4z4459Qo18,1198,0.763,0.726,-6.405,0.282,0.259,0.0,139.059,spotify:track:7floNISpH8VF4z4459Qo18,126346.0
100,The Fighter,Keith Urban,2017,Carrie Underwood,,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,5OUSPcqhYTOzpbXzoEvKim,1199,0.681,0.856,-5.166,0.0517,0.0224,0.0,132.011,spotify:track:5OUSPcqhYTOzpbXzoEvKim,184040.0
1,God's Plan,Drake,2018,,,https://charts-static.billboard.com/img/2018/01/drake-hq6-53x53.jpg,6DCZcSspjsKoFjzjrWoCdn,1200,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,77.169,spotify:track:6DCZcSspjsKoFjzjrWoCdn,198973.0
2,Perfect,Ed Sheeran,2018,,,https://charts-static.billboard.com/img/2017/03/ed-sheeran-buv-53x53.jpg,0tgVpDi06FyKpA1z0VMD4v,1201,0.599,0.448,-6.312,0.0232,0.163,0.0,95.05,spotify:track:0tgVpDi06FyKpA1z0VMD4v,263400.0
3,Meant To Be,Bebe Rexha,2018,Florida Georgia Line,,https://charts-static.billboard.com/img/2017/10/bebe-rexha-8wm-53x53.jpg,,1202,,,,,,,,,
4,Havana,Camila Cabello,2018,Young Thug,,https://charts-static.billboard.com/img/2017/08/camila-cabello-4tx-53x53.jpg,1rfofaqEpACxVEHIZBJe6W,1203,0.765,0.523,-4.333,0.03,0.184,3.56e-05,104.988,spotify:track:1rfofaqEpACxVEHIZBJe6W,217307.0
5,Rockstar,Post Malone,2018,21 Savage,,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,,1204,,,,,,,,,
6,Psycho,Post Malone,2018,Ty Dolla $ign,,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,3swc6WTsr7rl9DqQKQA55C,1205,0.75,0.56,-8.094,0.105,0.546,0.0,140.06,spotify:track:3swc6WTsr7rl9DqQKQA55C,221440.0
7,I Like It,"Cardi B, Bad Bunny",2018,J Balvin,,https://charts-static.billboard.com/img/2018/04/cardi-b-n38-i-like-it-ppy-53x53.jpg,,1206,,,,,,,,,
8,The Middle,"Zedd, Maren Morris",2018,Grey,,https://charts-static.billboard.com/img/2018/02/zedd-edd-53x53.jpg,,1207,,,,,,,,,
9,In My Feelings,Drake,2018,,,https://charts-static.billboard.com/img/2018/07/drake-zwl-in-my-feelings-591-53x53.jpg,2G7V7zsVDxg1yRsu7Ew9RJ,1208,0.835,0.626,-5.833,0.125,0.0589,6e-05,91.03,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,217925.0
10,Girls Like You,Maroon 5,2018,Cardi B,,https://charts-static.billboard.com/img/2018/06/maroon-5-9st-girls-like-you-32b-53x53.jpg,6V1bu6o1Yo5ZXnsCJU8Ovk,1209,0.851,0.541,-6.825,0.0505,0.568,0.0,124.959,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,235545.0
11,Nice For What,Drake,2018,,,https://charts-static.billboard.com/img/2018/04/drake-hq6-nice-for-what-9od-53x53.jpg,3CA9pLiwRIGtUBiMjbZmRw,1210,0.586,0.909,-6.474,0.0705,0.0891,0.000109,93.394,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,210747.0
12,Lucid Dreams,Juice WRLD,2018,,,https://charts-static.billboard.com/img/2018/05/juice-wrld-f0a-lucid-dreams-q7f-53x53.jpg,285pBltuF7vW8TeWk8hdRR,1211,0.511,0.566,-7.23,0.2,0.349,0.0,83.903,spotify:track:285pBltuF7vW8TeWk8hdRR,239836.0
13,Better Now,Post Malone,2018,,,https://charts-static.billboard.com/img/2015/06/post-malone-1vw-53x53.jpg,7dt6x5M1jzdTEt8oCbisTK,1212,0.68,0.578,-5.804,0.04,0.331,0.0,145.038,spotify:track:7dt6x5M1jzdTEt8oCbisTK,231267.0
14,Finesse,Bruno Mars,2018,Cardi B,,https://charts-static.billboard.com/img/2018/01/bruno-mars-va7-53x53.jpg,3Vo4wInECJQuz9BIBMOu8i,1213,0.704,0.859,-4.877,0.0996,0.0185,0.0,105.115,spotify:track:3Vo4wInECJQuz9BIBMOu8i,217289.0
15,Boo'd Up,Ella Mai,2018,,,https://charts-static.billboard.com/img/2018/02/ella-mai-4oz-53x53.jpg,,1214,,,,,,,,,
16,New Rules,Dua Lipa,2018,,,https://charts-static.billboard.com/img/2017/07/dua-lipa-vxi-53x53.jpg,2ekn2ttSfGqwhhate0LSR0,1215,0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,116.073,spotify:track:2ekn2ttSfGqwhhate0LSR0,209320.0
17,Sad!,XXXTENTACION,2018,,,https://charts-static.billboard.com/img/2018/03/xxxtentacion-dms-53x53.jpg,,1216,,,,,,,,,
18,Never Be The Same,Camila Cabello,2018,,,https://charts-static.billboard.com/img/2016/11/camila-cabello-53x53.jpg,,1217,,,,,,,,,
19,Love Lies,Khalid,2018,Normani,,https://charts-static.billboard.com/img/2018/03/khalid-p0u-love-lies-7dj-53x53.jpg,45Egmo7icyopuzJN0oMEdk,1218,0.708,0.648,-5.626,0.0449,0.0956,0.0,143.955,spotify:track:45Egmo7icyopuzJN0oMEdk,201707.0
20,No Tears Left To Cry,Ariana Grande,2018,,,https://charts-static.billboard.com/img/2018/04/ariana-grande-ypy-no-tears-left-to-cry-hpd-53x53.jpg,,1219,,,,,,,,,
21,Mine,Bazzi,2018,,,https://charts-static.billboard.com/img/2018/01/bazzi-3p6-53x53.jpg,7uzmGiiJyRfuViKKK3lVmR,1220,0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,142.929,spotify:track:7uzmGiiJyRfuViKKK3lVmR,131064.0
22,Thunder,Imagine Dragons,2018,,,https://charts-static.billboard.com/img/1840/12/imagine-dragons-hy6-53x53.jpg,1zB4vmk8tFRmM9UULNzbLB,1221,0.605,0.822,-4.833,0.0438,0.00671,0.134,167.997,spotify:track:1zB4vmk8tFRmM9UULNzbLB,187147.0
23,Look Alive,BlocBoy JB,2018,Drake,,https://charts-static.billboard.com/img/2018/02/blocboy-jb-000-look-alive-jth-53x53.jpg,4qKcDkK6siZ7Jp1Jb4m0aL,1222,0.922,0.581,-7.495,0.27,0.00104,5.86e-05,140.022,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,181263.0
24,Delicate,Taylor Swift,2018,,,https://charts-static.billboard.com/img/2017/11/taylor-swift-p7u-delicate-cjq-53x53.jpg,6NFyWDv5CjfwuzoCkw47Xf,1223,0.75,0.404,-10.178,0.0682,0.216,0.000357,95.045,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,232253.0
25,Yes Indeed,Lil Baby,2018,Drake,,https://charts-static.billboard.com/img/2018/05/lil-baby-nwx-yes-indeed-nlh-53x53.jpg,6vN77lE9LK6HP2DewaN6HZ,1224,0.964,0.346,-9.309,0.53,0.035,0.0,119.958,spotify:track:6vN77lE9LK6HP2DewaN6HZ,142273.0
26,Friends,Marshmello,2018,Anne-Marie,,https://charts-static.billboard.com/img/2018/02/marshmello-9ph-53x53.jpg,,1225,,,,,,,,,
27,Bad At Love,Halsey,2018,,,https://charts-static.billboard.com/img/2017/07/halsey-iqm-53x53.jpg,7y9iMe8SOB6z3NoHE2OfXl,1226,0.675,0.751,-3.539,0.0296,0.0604,0.0,118.384,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,181279.0
28,Taste,Tyga,2018,Offset,,https://charts-static.billboard.com/img/2018/06/tyga-ofy-53x53.jpg,5IaHrVsrferBYDm0bDyABy,1227,0.884,0.559,-7.442,0.12,0.0236,0.0,97.994,spotify:track:5IaHrVsrferBYDm0bDyABy,232959.0
29,Let You Down,NF,2018,,,https://charts-static.billboard.com/img/2017/04/nf-53x53.jpg,52okn5MNA47tk87PeZJLEL,1228,0.662,0.714,-5.68,0.121,0.312,0.0,147.997,spotify:track:52okn5MNA47tk87PeZJLEL,212120.0
30,No Limit,G-Eazy,2018,A$AP Rocky,Cardi B,https://charts-static.billboard.com/img/2017/09/g-eazy-4o5-53x53.jpg,2DQ1ITjI0YoLFzuADN1ZBW,1229,0.838,0.771,-3.791,0.244,0.0117,0.0,175.957,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,245387.0
31,FEFE,6ix9ine,2018,Nicki Minaj,Murda Beatz,https://charts-static.billboard.com/img/2018/08/6ix9ine-dc4-53x53.jpg,2l8nEO0vsTRCRnGqQty6qx,1230,0.931,0.387,-9.127,0.412,0.088,0.0,125.978,spotify:track:2l8nEO0vsTRCRnGqQty6qx,179405.0
32,Tequila,Dan + Shay,2018,,,https://charts-static.billboard.com/img/2018/01/dan-shay-aqf-tequila-6pp-53x53.jpg,,1231,,,,,,,,,
33,Feel It Still,Portugal. The Man,2018,,,https://charts-static.billboard.com/img/2017/03/portugal-the-man-l5z-53x53.jpg,6QgjcU0zLnzq5OrUoSZ3OK,1232,0.801,0.795,-5.115,0.0504,0.0417,0.000113,79.028,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,163253.0
34,MotorSport,"Migos, Nicki Minaj",2018,Cardi B,,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,,1233,,,,,,,,,
35,I Like Me Better,Lauv,2018,,,https://charts-static.billboard.com/img/2017/06/lauv-84o-53x53.jpg,2P91MQbaiQOfbiz9VqhqKQ,1234,0.752,0.505,-7.621,0.253,0.535,2.55e-06,91.97,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,197437.0
36,Youngblood,5 Seconds Of Summer,2018,,,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-deq-53x53.jpg,,1235,,,,,,,,,
37,Whatever It Takes,Imagine Dragons,2018,,,https://charts-static.billboard.com/img/1840/12/imagine-dragons-hy6-53x53.jpg,6Qn5zhYkTa37e91HC1D7lb,1236,0.672,0.655,-5.021,0.0311,0.0362,0.0,134.945,spotify:track:6Qn5zhYkTa37e91HC1D7lb,201240.0
38,Ric Flair Drip,Offset,2018,Metro Boomin,,https://charts-static.billboard.com/img/2017/11/offset-cdz-53x53.jpg,7sO5G9EABYOXQKNPNiE9NR,1237,0.88,0.428,-8.28,0.206,0.149,5.07e-05,100.007,spotify:track:7sO5G9EABYOXQKNPNiE9NR,172800.0
39,I Fall Apart,Post Malone,2018,,,https://charts-static.billboard.com/img/2016/12/post-malone-tp6-53x53.jpg,75ZvA4QfFiZvzhj2xkaWAh,1238,0.556,0.538,-5.408,0.0382,0.0689,0.0,143.95,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,223347.0
40,Pray For Me,The Weeknd,2018,Kendrick Lamar,,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,77UjLW8j5UAGAGVGhR5oUK,1239,0.735,0.677,-4.979,0.093,0.0762,2.17e-05,100.584,spotify:track:77UjLW8j5UAGAGVGhR5oUK,211440.0
41,Back To You,Selena Gomez,2018,,,https://charts-static.billboard.com/img/2018/05/selena-gomez-nxt-53x53.jpg,4hQ6UGyWQIGJmHSo0J88JW,1240,0.601,0.724,-4.856,0.0486,0.0945,1.68e-06,102.061,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,207905.0
42,Sicko Mode,Travis Scott,2018,,,https://charts-static.billboard.com/img/2018/08/travis-scott-jll-53x53.jpg,,1241,,,,,,,,,
43,Walk It Talk It,Migos,2018,Drake,,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,6n4U3TlzUGhdSFbUUhTvLP,1242,0.907,0.633,-5.145,0.184,0.0876,2.6e-06,145.914,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,276147.0
44,Gucci Gang,Lil Pump,2018,,,https://charts-static.billboard.com/img/2017/09/lil-pump-9tf-53x53.jpg,43ZyHQITOjhciSUUNPVRHc,1243,0.936,0.523,-6.71,0.0597,0.239,0.0,119.889,spotify:track:43ZyHQITOjhciSUUNPVRHc,124056.0
45,Him & I,G-Eazy,2018,Halsey,,https://charts-static.billboard.com/img/2017/12/g-eazy-4o5-53x53.jpg,5k38wzpLb15YgncyWdTZE4,1244,0.589,0.731,-6.343,0.0868,0.0534,0.0,87.908,spotify:track:5k38wzpLb15YgncyWdTZE4,268867.0
46,In My Blood,Shawn Mendes,2018,,,https://charts-static.billboard.com/img/2018/03/shawn-mendes-2fw-53x53.jpg,2QZ7WLBE8h2y1Y5Fb8RYbH,1245,0.622,0.712,-7.321,0.066,0.0573,0.0,140.025,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,211360.0
47,All The Stars,Kendrick Lamar,2018,SZA,,https://charts-static.billboard.com/img/2018/01/kendrick-lamar-h1y-53x53.jpg,3GCdLUSnKSMJhs4Tj6CV3s,1246,0.698,0.633,-4.946,0.0597,0.0605,0.000194,96.924,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,232187.0
48,Stir Fry,Migos,2018,,,https://charts-static.billboard.com/img/2018/01/migos-0ho-53x53.jpg,2UVbBKQOdFAekPTRsnkzcf,1247,0.817,0.816,-5.402,0.269,0.00263,0.0,181.982,spotify:track:2UVbBKQOdFAekPTRsnkzcf,190288.0
49,Too Good At Goodbyes,Sam Smith,2018,,,https://charts-static.billboard.com/img/2017/09/sam-smith-9q2-53x53.jpg,3VlbOrM6nYPprVvzBZllE5,1248,0.681,0.372,-8.237,0.0432,0.64,0.0,91.873,spotify:track:3VlbOrM6nYPprVvzBZllE5,201000.0
50,Love.,Kendrick Lamar,2018,Zacari,,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,,1249,,,,,,,,,
51,This Is America,Childish Gambino,2018,,,https://charts-static.billboard.com/img/2018/05/childish-gambino-f0k-53x53.jpg,0b9oOr2ZgvyQu88wzixux9,1250,0.854,0.463,-6.159,0.137,0.117,0.0,120.024,spotify:track:0b9oOr2ZgvyQu88wzixux9,225773.0
52,Nonstop,Drake,2018,,,https://charts-static.billboard.com/img/2018/07/drake-zwl-nonstop-20y-53x53.jpg,0TlLq3lA83rQOYtrqBqSct,1251,0.912,0.412,-8.074,0.124,0.0164,0.013,154.983,spotify:track:0TlLq3lA83rQOYtrqBqSct,238614.0
53,Heaven,Kane Brown,2018,,,https://charts-static.billboard.com/img/2017/10/kane-brown-k3k-53x53.jpg,1HXy5I3HTWq8OvxCn0z7G7,1252,0.677,0.556,-6.544,0.0306,0.263,0.0,80.009,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,179507.0
54,Bodak Yellow (Money Moves),Cardi B,2018,,,https://charts-static.billboard.com/img/2017/07/cardi-b-n38-53x53.jpg,,1253,,,,,,,,,
55,Freaky Friday,Lil Dicky,2018,Chris Brown,,https://charts-static.billboard.com/img/2018/03/lil-dicky-ijo-freaky-friday-6la-53x53.jpg,10Igtw8bSDyyFs7KIsKngZ,1254,0.755,0.599,-5.042,0.224,0.147,0.0,133.123,spotify:track:10Igtw8bSDyyFs7KIsKngZ,216632.0
56,Gummo,6ix9ine,2018,,,https://charts-static.billboard.com/img/2017/12/6ix9ine-dc4-53x53.jpg,,1255,,,,,,,,,
57,Plug Walk,Rich The Kid,2018,,,https://charts-static.billboard.com/img/2018/02/rich-the-kid-zlg-53x53.jpg,1ZAyjvIk9YiD76yYy0TEG6,1256,0.876,0.519,-6.531,0.143,0.202,0.0,94.981,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,175230.0
58,Wait,Maroon 5,2018,,,https://charts-static.billboard.com/img/2017/11/maroon-5-9st-53x53.jpg,,1257,,,,,,,,,
59,Be Careful,Cardi B,2018,,,https://charts-static.billboard.com/img/2018/04/cardi-b-mts-be-careful-q5e-53x53.jpg,2Yl4OmDby9iitgNWZPwxkd,1258,0.82,0.568,-8.23,0.411,0.0256,0.0,152.279,spotify:track:2Yl4OmDby9iitgNWZPwxkd,210787.0
60,Wolves,Selena Gomez X Marshmello,2018,,,https://charts-static.billboard.com/img/2017/11/selena-gomez-scg-53x53.jpg,,1259,,,,,,,,,
61,Bartier Cardi,Cardi B,2018,21 Savage,,https://charts-static.billboard.com/img/2018/01/cardi-b-mts-53x53.jpg,0dIoGTQXDh1wVnhIiSyYEa,1260,0.908,0.524,-7.955,0.181,0.00111,0.000678,138.015,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,224285.0
62,God Is A Woman,Ariana Grande,2018,,,https://charts-static.billboard.com/img/2018/07/ariana-grande-nxo-god-is-a-woman-nlc-53x53.jpg,,1261,,,,,,,,,
63,Big Bank,YG,2018,"2 Chainz, Big Sean",Nicki Minaj,https://charts-static.billboard.com/img/2018/06/yg-fg4-53x53.jpg,,1262,,,,,,,,,
64,Sorry Not Sorry,Demi Lovato,2018,,,https://charts-static.billboard.com/img/2017/07/demi-lovato-sad-53x53.jpg,7gvd8xj4QgPqbQSsn5pV7d,1263,0.705,0.64,-6.928,0.225,0.0237,0.0,144.077,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,203760.0
65,How Long,Charlie Puth,2018,,,https://charts-static.billboard.com/img/2017/10/charlie-puth-ge7-how-long-2rr-53x53.jpg,6wmAHw1szh5RCKSRjiXhPe,1264,0.845,0.561,-5.253,0.0778,0.211,3.49e-06,109.974,spotify:track:6wmAHw1szh5RCKSRjiXhPe,200853.0
66,Lights Down Low,MAX,2018,gnash,,https://charts-static.billboard.com/img/2017/03/max-1-32c-53x53.jpg,5A6BJLZArq1MPjsnmcuk5f,1265,0.623,0.493,-7.727,0.0338,0.0632,0.0,81.019,spotify:track:5A6BJLZArq1MPjsnmcuk5f,223847.0
67,Young Dumb & Broke,Khalid,2018,,,https://charts-static.billboard.com/img/2017/05/khalid-53x53.jpg,5Z3GHaZ6ec9bsiI5BenrbY,1266,0.798,0.539,-6.351,0.0421,0.199,1.66e-05,136.949,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,202547.0
68,One Kiss,Calvin Harris,2018,Dua Lipa,,https://charts-static.billboard.com/img/2018/04/calvin-harris-s9n-53x53.jpg,7ef4DlsgrMEH11cDZd32M6,1267,0.791,0.862,-3.24,0.11,0.037,2.19e-05,123.994,spotify:track:7ef4DlsgrMEH11cDZd32M6,214847.0
69,Natural,Imagine Dragons,2018,,,https://charts-static.billboard.com/img/1840/12/imagine-dragons-hy6-53x53.jpg,2FY7b99s15jUprqC0M5NCT,1268,0.704,0.611,-6.112,0.0409,0.217,0.0,100.0,spotify:track:2FY7b99s15jUprqC0M5NCT,189467.0
70,You Make It Easy,Jason Aldean,2018,,,https://charts-static.billboard.com/img/2018/02/jason-aldean-sa0-53x53.jpg,6EGAfJaLUFzhS4zRBIEQ2J,1269,0.375,0.574,-5.305,0.0315,0.143,0.0,132.025,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,196800.0
71,Shape Of You,Ed Sheeran,2018,,,https://charts-static.billboard.com/img/2017/01/ed-sheeran-buv-53x53.jpg,,1270,,,,,,,,,
72,I Get The Bag,Gucci Mane,2018,Migos,,https://charts-static.billboard.com/img/2017/09/gucci-mane-fyx-53x53.jpg,,1271,,,,,,,,,
73,No Brainer,DJ Khaled,2018,"Justin Bieber, Chance The Rapper",Quavo,https://charts-static.billboard.com/img/2018/08/dj-khaled-abf-53x53.jpg,5WvAo7DNuPRmk4APhdPzi8,1272,0.552,0.76,-4.706,0.342,0.0733,0.0,135.702,spotify:track:5WvAo7DNuPRmk4APhdPzi8,260000.0
74,Plain Jane,A$AP Ferg,2018,Nicki Minaj,,https://charts-static.billboard.com/img/2017/09/aap-ferg-vp1-53x53.jpg,,1273,,,,,,,,,
75,Sky Walker,Miguel,2018,Travis Scott,,https://charts-static.billboard.com/img/2017/09/miguel-y6r-53x53.jpg,5WoaF1B5XIEnWfmb5NZikf,1274,0.674,0.506,-10.532,0.0434,0.173,0.0,145.965,spotify:track:5WoaF1B5XIEnWfmb5NZikf,259333.0
76,Marry Me,Thomas Rhett,2018,,,https://charts-static.billboard.com/img/1840/12/thomas-rhett-490-53x53.jpg,0OWZFobGSIW9GrSlQ9C5pc,1275,0.333,0.412,-8.633,0.029,0.0977,0.0,85.028,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,205453.0
77,Eastside,"benny blanco, Halsey",2018,Khalid,,https://charts-static.billboard.com/img/2018/07/benny-blanco-000-eastside-70k-53x53.jpg,,1276,,,,,,,,,
